MissionName,MissionTime,Altitude,Pressure(Atm),Pressure(kPa)
Prodigal A-II,413.031,120366.711329719,2.69856996512405E-08,2.73432601716195E-06
Prodigal A-II,413.091,120302.1255785,2.71348877495824E-08,2.74944250122644E-06
Prodigal A-II,413.151,120237.507807756,2.72852943419363E-08,2.7646824491967E-06
Prodigal A-II,413.271,120108.176205167,2.75898393048061E-08,2.79554046755948E-06
Prodigal A-II,413.331,120043.462375966,2.7744038263422E-08,2.81116467704123E-06
Prodigal A-II,413.391,119978.716528282,2.78995163041499E-08,2.82691848951799E-06
Prodigal A-II,413.391,119913.938658073,2.80563295270826E-08,2.84280758933164E-06
Prodigal A-II,413.511,119849.128765003,2.82144801762236E-08,2.85883220385585E-06
Prodigal A-II,413.571,119784.2868482,2.8373968251573E-08,2.87499233309063E-06
Prodigal A-II,413.631,119719.412907127,2.85348520972271E-08,2.89129388875153E-06
Prodigal A-II,413.691,119654.506934278,2.86971339571896E-08,2.90773709821224E-06
Prodigal A-II,413.811,119524.598889754,2.90259680161659E-08,2.94105620923801E-06
Prodigal A-II,413.871,119459.596826858,2.91925785592761E-08,2.95793802251865E-06
Prodigal A-II,413.931,119394.56273675,2.93606477047947E-08,2.97496762868832E-06
Prodigal A-II,413.991,119329.496618858,2.95302136007847E-08,2.99214889309951E-06
Prodigal A-II,413.991,119264.398472566,2.97013188833166E-08,3.00948613585206E-06
Prodigal A-II,414.111,119199.268297017,2.98739635523904E-08,3.02697935694596E-06
Prodigal A-II,414.171,119134.106091967,3.00481431199986E-08,3.04462810163386E-06
Prodigal A-II,414.231,119068.911856763,3.02239249062525E-08,3.06243919112603E-06
Prodigal A-II,414.291,118938.42729294,3.05803041107118E-08,3.09854931401787E-06
Prodigal A-II,414.411,118873.13696331,3.07609464089914E-08,3.11685289489105E-06
Prodigal A-II,414.471,118807.814603119,3.094327171005E-08,3.13532700602082E-06
Prodigal A-II,414.531,118742.460211751,3.11272575738505E-08,3.15396937367041E-06
Prodigal A-II,414.591,118677.073786641,3.13129668324968E-08,3.17278636430274E-06
Prodigal A-II,414.591,118611.655327261,3.15003770459517E-08,3.19177570418105E-06
Prodigal A-II,414.711,118546.204832663,3.16895577783301E-08,3.2109444418893E-06
Prodigal A-II,414.771,118480.722302406,3.18805022976209E-08,3.23029189530644E-06
Prodigal A-II,414.891,118349.661132603,3.20732106038241E-08,3.24981806443247E-06
Prodigal A-II,414.951,118284.082491868,3.24641182932974E-08,3.28942678606836E-06
Prodigal A-II,415.011,118218.471812979,3.26623625566417E-08,3.30951388605172E-06
Prodigal A-II,415.011,118152.829095461,3.28624513910317E-08,3.32978788719629E-06
Prodigal A-II,415.131,118087.154338654,3.30644341645491E-08,3.35025379172293E-06
Prodigal A-II,415.191,118021.447541674,3.32683557572678E-08,3.37091614710516E-06
Prodigal A-II,415.251,117955.708704407,3.34741869971398E-08,3.39177199748519E-06
Prodigal A-II,415.311,117889.937825881,3.36820019362874E-08,3.41282884619432E-06
Prodigal A-II,415.371,117824.134905406,3.38917938426993E-08,3.4340860111115E-06
Prodigal A-II,415.491,117692.432944181,3.43174005614682E-08,3.47721061189077E-06
Prodigal A-II,415.551,117626.533910316,3.45332580098957E-08,3.49908236785268E-06
Prodigal A-II,415.551,117560.60284247,3.4751179941732E-08,3.521163307596E-06
Prodigal A-II,415.671,117494.639740265,3.49711910410181E-08,3.54345593223115E-06
Prodigal A-II,415.731,117428.644592731,3.51933070157797E-08,3.56596183337388E-06
Prodigal A-II,415.791,117362.617399345,3.54175839661096E-08,3.58868669536605E-06
Prodigal A-II,415.851,117296.558159333,3.56440129159928E-08,3.61162960871297E-06
Prodigal A-II,415.911,117230.466872654,3.58725893774221E-08,3.6347901186673E-06
Prodigal A-II,416.031,117098.188155472,3.63364069912856E-08,3.68178643839201E-06
Prodigal A-II,416.031,117032.000723964,3.65716683397531E-08,3.70562429452548E-06
Prodigal A-II,416.151,116965.781243186,3.68091916439555E-08,3.72969134332379E-06
Prodigal A-II,416.211,116899.52971215,3.70490038319374E-08,3.75399031327106E-06
Prodigal A-II,416.271,116833.246130581,3.72911206117247E-08,3.77852279598301E-06
Prodigal A-II,416.331,116766.930497761,3.753559808341E-08,3.80329447580152E-06
Prodigal A-II,416.391,116700.582813002,3.77823980989304E-08,3.82830148737412E-06
Prodigal A-II,416.451,116634.203075211,3.80316036864228E-08,3.85355224352679E-06
Prodigal A-II,416.571,116501.347439809,3.828321035788E-08,3.87904628951219E-06
Prodigal A-II,416.631,116434.871540813,3.87936718327625E-08,3.93076879845466E-06
Prodigal A-II,416.691,116368.363586994,3.90526074203213E-08,3.95700544686406E-06
Prodigal A-II,416.751,116301.823577742,3.93140652680449E-08,3.98349766328465E-06
Prodigal A-II,416.811,116235.251512202,3.95780004958592E-08,4.01024090024293E-06
Prodigal A-II,416.871,116168.647390302,3.98444714478605E-08,4.03724106945447E-06
Prodigal A-II,416.931,116102.011211073,4.01135319801378E-08,4.06450362788746E-06
Prodigal A-II,416.991,116035.342974064,4.03851417006243E-08,4.09202448281576E-06
Prodigal A-II,416.991,115968.642678205,4.06593903694683E-08,4.11981272918638E-06
Prodigal A-II,417.171,115835.145908858,4.12157551841473E-08,4.17618639403372E-06
Prodigal A-II,417.231,115768.34943376,4.1497956602123E-08,4.20478045271011E-06
Prodigal A-II,417.291,115701.52089789,4.17828508245451E-08,4.23364735979703E-06
Prodigal A-II,417.351,115634.660300371,4.20704692674655E-08,4.26279029852594E-06
Prodigal A-II,417.411,115567.767640162,4.23608612989657E-08,4.2922142711177E-06
Prodigal A-II,417.471,115500.842917353,4.26539910149864E-08,4.3219156395935E-06
Prodigal A-II,417.531,115433.886131127,4.29499481756759E-08,4.35190349890036E-06
Prodigal A-II,417.591,115366.897280899,4.32486789249451E-08,4.38217239207006E-06
Prodigal A-II,417.711,115232.823386383,4.38547618857194E-08,4.44358374807052E-06
Prodigal A-II,417.771,115165.738340488,4.41620826811727E-08,4.47472302766982E-06
Prodigal A-II,417.831,115098.621228348,4.44723476094874E-08,4.50616062153131E-06
Prodigal A-II,417.891,115031.472048942,4.47855880867153E-08,4.53789971288643E-06
Prodigal A-II,417.951,114964.290802059,4.51017502567676E-08,4.56993484476698E-06
Prodigal A-II,418.011,114897.077486833,4.5420896951748E-08,4.60227238363586E-06
Prodigal A-II,418.071,114829.832102649,4.57430910037602E-08,4.634918695956E-06
Prodigal A-II,418.071,114762.554648795,4.60684311489673E-08,4.66788378616911E-06
Prodigal A-II,418.251,114627.903535805,4.67286753831737E-08,4.73478303320007E-06
Prodigal A-II,418.311,114560.529882097,4.70637410404397E-08,4.76873356092256E-06
Prodigal A-II,418.371,114493.124164407,4.74021816792786E-08,4.8030260586529E-06
Prodigal A-II,418.431,114425.686380871,4.77440646198015E-08,4.83766734760138E-06
Prodigal A-II,418.491,114358.216529942,4.80894437180972E-08,4.8726628847362E-06
Prodigal A-II,418.551,114290.714610721,4.84384356623586E-08,4.90802449348848E-06
Prodigal A-II,418.611,114223.180622082,4.87910135245411E-08,4.94374944537412E-06
Prodigal A-II,418.671,114155.614563061,4.91472984808448E-08,4.9798500185716E-06
Prodigal A-II,418.671,114088.016443166,4.95073802914179E-08,5.01633530802792E-06
Prodigal A-II,418.851,113952.724023084,5.02390780916096E-08,5.09047458763234E-06
Prodigal A-II,418.911,113885.029727492,5.06108646255098E-08,5.12814585817978E-06
Prodigal A-II,418.971,113817.303373314,5.09866769020573E-08,5.16622503710096E-06
Prodigal A-II,419.031,113749.544959498,5.13665912173782E-08,5.20471985510085E-06
Prodigal A-II,419.091,113681.754484336,5.17506704035762E-08,5.24363667864236E-06
Prodigal A-II,419.151,113613.931946075,5.2139031148844E-08,5.28298733115662E-06
Prodigal A-II,419.211,113546.077352411,5.25316420371297E-08,5.32276862941217E-06
Prodigal A-II,419.271,113478.190706739,5.29286691247075E-08,5.36299739906099E-06
Prodigal A-II,419.391,113342.321235782,5.37360526818728E-08,5.44480553799076E-06
Prodigal A-II,419.391,113274.338400505,5.41465976477715E-08,5.48640400666045E-06
Prodigal A-II,419.511,113206.323494909,5.45617787253255E-08,5.52847222934361E-06
Prodigal A-II,419.571,113138.276519138,5.49816677226533E-08,5.57101748199784E-06
Prodigal A-II,419.631,113070.197472274,5.54063364478734E-08,5.61404704058077E-06
Prodigal A-II,419.691,113002.086353421,5.58358567091045E-08,5.65756818105001E-06
Prodigal A-II,419.751,112933.943159821,5.62702868504428E-08,5.70158681512112E-06
Prodigal A-II,419.811,112865.76788863,5.67097525360959E-08,5.74611567571992E-06
Prodigal A-II,419.871,112729.321094497,5.76038758124873E-08,5.83671271670028E-06
Prodigal A-II,419.991,112661.049575796,5.80587174115294E-08,5.88279954172322E-06
Prodigal A-II,420.051,112592.745973203,5.85188234432642E-08,5.92941978538875E-06
Prodigal A-II,420.111,112524.410296538,5.89842118597214E-08,5.97657526668627E-06
Prodigal A-II,420.171,112456.042535977,5.94551115492788E-08,6.02428917773068E-06
Prodigal A-II,420.231,112387.642690718,5.99314327517884E-08,6.07255242357496E-06
Prodigal A-II,420.291,112319.210760237,6.04133011314576E-08,6.12137773714494E-06
Prodigal A-II,420.351,112250.746744228,6.09007884964049E-08,6.17077239439823E-06
Prodigal A-II,420.411,112182.250642551,6.13940115348231E-08,6.22074821876595E-06
Prodigal A-II,420.531,112045.162180547,6.2397763368235E-08,6.32245337328641E-06
Prodigal A-II,420.591,111976.569820597,6.29084851475473E-08,6.37420225757523E-06
Prodigal A-II,420.651,111907.945373017,6.34251849527307E-08,6.42655686533544E-06
Prodigal A-II,420.711,111839.288836985,6.39479256158889E-08,6.47952356302994E-06
Prodigal A-II,420.771,111770.600211392,6.44767879211552E-08,6.53311053611105E-06
Prodigal A-II,420.831,111701.879506812,6.50118391886409E-08,6.58732460578904E-06
Prodigal A-II,420.891,111633.126724726,6.55532140585681E-08,6.64217941448442E-06
Prodigal A-II,420.951,111564.341862198,6.61008631628555E-08,6.69766995997634E-06
Prodigal A-II,421.011,111426.675886161,6.72155271234074E-08,6.81061328577925E-06
Prodigal A-II,421.131,111357.794771795,6.77826900839164E-08,6.86808107275283E-06
Prodigal A-II,421.191,111288.881569432,6.83564773433636E-08,6.92622006681631E-06
Prodigal A-II,421.251,111219.936266002,6.89369696858823E-08,6.98503845342202E-06
Prodigal A-II,421.311,111150.958861309,6.95242389195911E-08,7.04454350852757E-06
Prodigal A-II,421.371,111081.949354598,7.01183568526086E-08,7.10474250809057E-06
Prodigal A-II,421.431,111012.907750301,7.07194671011719E-08,7.16565000402625E-06
Prodigal A-II,421.491,110943.83404884,7.13275068331774E-08,7.2272596298717E-06
Prodigal A-II,421.611,110805.590351465,7.25649537004704E-08,7.35264393370016E-06
Prodigal A-II,421.611,110736.420353876,7.31945089400026E-08,7.41643361834576E-06
Prodigal A-II,421.731,110667.218256227,7.3831366167592E-08,7.48096317693125E-06
Prodigal A-II,421.791,110597.984056824,7.44755927033496E-08,7.5462394306669E-06
Prodigal A-II,421.851,110528.717753498,7.5127269331409E-08,7.61227056500502E-06
Prodigal A-II,421.911,110459.41933724,7.57864768359035E-08,7.67906476539792E-06
Prodigal A-II,421.971,110390.088809834,7.64533498570555E-08,7.74663567426614E-06
Prodigal A-II,422.031,110320.726172413,7.71278255627611E-08,7.81497692514677E-06
Prodigal A-II,422.091,110251.331421476,7.78101373294057E-08,7.88411216490204E-06
Prodigal A-II,422.211,110112.445590316,7.91982421174677E-08,8.02476188255241E-06
Prodigal A-II,422.271,110042.954508934,7.99042685152703E-08,8.09630000730976E-06
Prodigal A-II,422.331,109973.431316379,8.06183463983677E-08,8.16865394881461E-06
Prodigal A-II,422.391,109903.87601191,8.13403052224782E-08,8.24180642666761E-06
Prodigal A-II,422.451,109834.288595171,8.20702706518094E-08,8.31577017379459E-06
Prodigal A-II,422.511,109764.669065293,8.2808404254628E-08,8.39056156110018E-06
Prodigal A-II,422.571,109695.017422023,8.35549483833342E-08,8.46620514494134E-06
Prodigal A-II,422.631,109625.333664572,8.4309903037928E-08,8.54270092531806E-06
Prodigal A-II,422.691,109485.869804928,8.58461389985867E-08,8.69836003403179E-06
Prodigal A-II,422.811,109416.08970167,8.66276806090813E-08,8.77754973771516E-06
Prodigal A-II,422.871,109346.277481745,8.74182879945455E-08,8.85765803104732E-06
Prodigal A-II,422.931,109276.433144965,8.821842790775E-08,8.93873220775276E-06
Prodigal A-II,422.991,109206.556690569,8.90279657084724E-08,9.02075862541096E-06
Prodigal A-II,423.051,109136.648118269,8.98471796531722E-08,9.10376547835767E-06
Prodigal A-II,423.111,109066.707426799,9.0676240286131E-08,9.18777004699223E-06
Prodigal A-II,423.171,108996.73461639,9.15153989357639E-08,9.27279779716628E-06
Prodigal A-II,423.231,108856.692641989,9.32243513736149E-08,9.44595740293153E-06
Prodigal A-II,423.351,108786.623484122,9.40945849865592E-08,9.53413382376311E-06
Prodigal A-II,423.411,108716.522213224,9.49755090331558E-08,9.62339345278451E-06
Prodigal A-II,423.471,108646.388820043,9.58673120097159E-08,9.71375538938446E-06
Prodigal A-II,423.531,108576.223304144,9.67701554845062E-08,9.80523600446759E-06
Prodigal A-II,423.591,108506.02566492,9.76843177139862E-08,9.89786349236965E-06
Prodigal A-II,423.651,108435.795901674,9.86097717701115E-08,9.99163512460655E-06
Prodigal A-II,423.711,108365.534014246,9.95468946455045E-08,1.00865890999557E-05
Prodigal A-II,423.711,108295.240001671,1.00495650436106E-07,1.01827217804384E-05
Prodigal A-II,423.891,108154.555599189,1.02429290476965E-07,1.03786478575785E-05
Prodigal A-II,423.951,108084.165208074,1.03414426055637E-07,1.04784667200875E-05
Prodigal A-II,424.011,108013.742689555,1.04412002390852E-07,1.05795461422531E-05
Prodigal A-II,424.071,107943.288043342,1.05422199002906E-07,1.06819043139694E-05
Prodigal A-II,424.131,107872.801268542,1.0644518643608E-07,1.07855585156358E-05
Prodigal A-II,424.191,107802.282364964,1.07481260898863E-07,1.08905387605773E-05
Prodigal A-II,424.251,107731.731331629,1.08530377511182E-07,1.09968405013205E-05
Prodigal A-II,424.251,107661.148168397,1.09592949169718E-07,1.11045055746217E-05
Prodigal A-II,424.431,107519.885449236,1.11758798714006E-07,1.13239602796966E-05
Prodigal A-II,424.491,107449.20589235,1.12862435640349E-07,1.14357862912584E-05
Prodigal A-II,424.551,107378.494203021,1.13980129005904E-07,1.15490365715232E-05
Prodigal A-II,424.611,107307.750381026,1.15112040378935E-07,1.16637274913955E-05
Prodigal A-II,424.671,107236.974425557,1.16258376207784E-07,1.17798799692537E-05
Prodigal A-II,424.731,107166.166336061,1.1741943270094E-07,1.18975240184227E-05
Prodigal A-II,424.731,107095.326111991,1.18595129074269E-07,1.20166514534503E-05
Prodigal A-II,424.851,107024.453752677,1.19785923104528E-07,1.21373086585663E-05
Prodigal A-II,424.971,106882.612626853,1.22213127272369E-07,1.23832451208727E-05
Prodigal A-II,425.031,106811.643859112,1.23449887474528E-07,1.25085598483565E-05
Prodigal A-II,425.091,106740.642953884,1.24702355702624E-07,1.26354661915684E-05
Prodigal A-II,425.151,106669.609910909,1.2597070250094E-07,1.27639814309077E-05
Prodigal A-II,425.211,106598.544729477,1.27255107389771E-07,1.28941237562685E-05
Prodigal A-II,425.271,106527.447409041,1.2855591145768E-07,1.30259277284495E-05
Prodigal A-II,425.271,106456.317949055,1.29873006992491E-07,1.31593824335141E-05
Prodigal A-II,425.391,106385.15634917,1.31206869722987E-07,1.32945360746817E-05
Prodigal A-II,425.451,106313.962608485,1.32557544529244E-07,1.34313931994257E-05
Prodigal A-II,425.571,106171.478703303,1.35310084354284E-07,1.37102942971978E-05
Prodigal A-II,425.631,106100.188537711,1.36712317389675E-07,1.38523755595088E-05
Prodigal A-II,425.691,106028.866229195,1.38132125462086E-07,1.39962376124458E-05
Prodigal A-II,425.751,105957.511777637,1.39569679115798E-07,1.41418977364083E-05
Prodigal A-II,425.751,105886.125182177,1.41025328415391E-07,1.42893914016895E-05
Prodigal A-II,425.871,105814.706442551,1.42499127216952E-07,1.44387240652577E-05
Prodigal A-II,425.931,105743.255558,1.43991084496497E-07,1.45898966366076E-05
Prodigal A-II,425.991,105671.772527673,1.45501720862885E-07,1.47429618664319E-05
Prodigal A-II,426.111,105528.710028756,1.48579309112651E-07,1.50547984958393E-05
Prodigal A-II,426.171,105457.130559053,1.50146637988651E-07,1.52136080942E-05
Prodigal A-II,426.231,105385.518941863,1.51733444816813E-07,1.53743912960636E-05
Prodigal A-II,426.291,105313.875176221,1.53339541100826E-07,1.55371290020412E-05
Prodigal A-II,426.351,105242.199262172,1.54965312809327E-07,1.57018603204051E-05
Prodigal A-II,426.351,105170.491198741,1.5661113693494E-07,1.58686234499328E-05
Prodigal A-II,426.471,105098.750985736,1.58277031429693E-07,1.60374202096136E-05
Prodigal A-II,426.531,105026.978614661,1.59963175813883E-07,1.62082687893417E-05
Prodigal A-II,426.651,104883.337388594,1.63395532073447E-07,1.6556052287342E-05
Prodigal A-II,426.711,104811.46854305,1.65141564428525E-07,1.67329690157203E-05
Prodigal A-II,426.771,104739.567545238,1.66908062097396E-07,1.69119593920186E-05
Prodigal A-II,426.771,104667.634394495,1.68695671353126E-07,1.70930888998555E-05
Prodigal A-II,426.891,104595.669090256,1.70504481955865E-07,1.7276366634178E-05
Prodigal A-II,426.951,104523.671632264,1.72335319698975E-07,1.74618762684986E-05
Prodigal A-II,427.011,104451.642019592,1.74188453862901E-07,1.76496450876584E-05
Prodigal A-II,427.071,104379.580252123,1.76064369152444E-07,1.78397222043714E-05
Prodigal A-II,427.131,104307.486329104,1.77963496416315E-07,1.80321512743831E-05
Prodigal A-II,427.251,104163.202014518,1.81833325686242E-07,1.84242617251584E-05
Prodigal A-II,427.311,104091.011621982,1.83805158670165E-07,1.86240577022545E-05
Prodigal A-II,427.311,104018.789071805,1.85801855215144E-07,1.88263729796745E-05
Prodigal A-II,427.431,103946.534363608,1.8782433087469E-07,1.9031300325878E-05
Prodigal A-II,427.491,103874.247496698,1.89872639504892E-07,1.92388451978331E-05
Prodigal A-II,427.551,103801.92847087,1.91947660755202E-07,1.94490967260208E-05
Prodigal A-II,427.611,103729.577285307,1.94049663906064E-07,1.9662082195282E-05
Prodigal A-II,427.671,103657.193939799,1.96179097758221E-07,1.98778470803518E-05
Prodigal A-II,427.791,103512.330766329,2.00522483618093E-07,2.03179406526033E-05
Prodigal A-II,427.791,103439.850937464,2.02737117802934E-07,2.05423384613823E-05
Prodigal A-II,427.911,103367.338946609,2.04981390788716E-07,2.07697394216666E-05
Prodigal A-II,427.971,103294.794792912,2.07255212815289E-07,2.10001344385091E-05
Prodigal A-II,428.031,103222.218476137,2.09559607148343E-07,2.12336271943059E-05
Prodigal A-II,428.091,103149.609995933,2.11894825116294E-07,2.14702431549085E-05
Prodigal A-II,428.151,103076.969351323,2.14261315519883E-07,2.17100277950522E-05
Prodigal A-II,428.211,103004.296542432,2.1665956306391E-07,2.19530302274507E-05
